C	Magic Armor Costs 20 Instead of 7700	DD33-6DC1
C	Magic Armor Costs Nothing Instead of 7700	DD33-6D11+DD33-6DC1
C	Leather Shield Costs Nothing Instead of 90	DD33-6F11
C	Iron Shield Costs 32 Instead of 800	DD33-6441
C	Iron Shield Costs Nothing Instead of 800	DD33-6F31+DD33-6441
C	Mirror Shield Costs 208 Instead of 14800	DD33-64C1
C	Mirror Shield Costs Nothing Instead of 14800	DD33-6411+DD33-64C1
C	Herb Costs Nothing Instead of 10	DD33-6431
C	Torch Costs Nothing Instead of 8	DD33-6711
C	Dragon Scale Costs Nothing Instead of 20	DD33-6731
C	Chimera Wing Costs Nothing Instead of 24	DD3E-6D11
C	Key Shops Don't Take Your Money	C2A0-6DD4
C	Fairy Water Shops Don't Take Your Money	C2AE-0FA4
C	Medical Herb Costs Nothing Instead of 10	DD39-AF11
C	Antidote Herb Costs Nothing Instead of 8	DD39-AF31
C	Fairy Water Costs Nothing Instead of 40	DD39-A411
C	Wing of The Chimera Costs Nothing Instead of 25	DD39-A431
C	Dragon Bane Costs 128 Instead of 640	DD39-A7C1
C	Dragon Bane Costs Nothing Instead of 640	DD39-A711+DD39-A7C1
C	Jailor's Key Costs 208 Instead of 2000	DD35-AF41
C	Jailor's Key Costs Nothing Instead of 2000	DD35-AD31+DD35-AF41
C	Club Costs Nothing Instead of 60	DD3F-AD11
C	Copper Sword Costs Nothing Instead of 100	DD3F-AD31
C	Sacred Knife Costs Nothing Instead of 200	DD3F-AF31
C	Chain Whip Costs 74 Instead of 330	DD3F-A4C1
C	Chain Whip Costs Nothing Instead of 330	DD3F-A411+DD3F-A4C1
C	Iron Spear Costs 2 Instead of 770	DD3F-A7C1
C	Iron Spear Costs Nothing Instead of 770	DD3F-A711+DD3F-A7C1
C	Steel Sword Costs 220 Instead of 1500	DD34-AD41
C	Steel Sword Costs Nothing Instead of 1500	DD3F-A731+DD34-AD41
C	Wizard's Staff Costs 196 Instead of 2500	DD3F-AFC1
C	Wizard's Staff Costs Nothing Instead of 2500	DD3F-AF11+DD3F-AFC1
C	Big Hammer Costs 160 Instead of 4000	DD34-ADC1
C	Big Hammer Costs Nothing Instead of 4000	DD34-AD11+DD34-ADC1
C	Dragon Killer Costs 64 Instead of 8000	DD34-AF41
C	Dragon Killer Costs Nothing Instead of 8000	DD34-AD31+DD34-AF41
C	Light Sword Costs 128 Instead of 16000	DD34-A441
C	Light Sword Costs Nothing Instead of 16000	DD34-AF31+DD34-A441
C	Falcon Sword Costs 168 Instead of 25000	DD34-A4C1
C	Falcon Sword Costs Nothing Instead of 25000	DD34-A411+DD34-A4C1
C	Chain Mail Costs 134 Instead of 390	DD37-AF41
C	Chain Mail Costs Nothing Instead of 390	DD37-AD31+DD37-AF41
C	Clothes Hiding Costs 226 Instead of 1250	DD37-AFC1
C	Clothes Hiding Costs Nothing Instead of 1250	DD37-AF11+DD37-AFC1
C	Steel Armor Costs 232 Instead of 1000	DD37-A441
C	Steel Armor Costs Nothing Instead of 1000	DD37-AF31+DD37-A441
C	Magic Armor Costs 204 Instead of 4300	DD37-A4C1
C	Magic Armor Costs Nothing Instead of 4300	DD37-A411+DD37-A4C1
C	Mink Coat Costs 232 Instead of 65000	DD37-A741
C	Mink Coat Costs Nothing Instead of 65000	DD37-A431+DD37-A741
C	Leather Shield Costs Nothing Instead of 90	DD30-AF11
C	Steel Shield Costs 208 Instead of 2000	DD30-A441
C	Steel Shield Costs Nothing Instead of 2000	DD30-AF31+DD30-A441
C	Shield of Strength Costs 252 Instead of 21500	DD30-A4C1
C	Shield of Strength Costs Nothing Instead of 21500	DD30-A411+DD30-A4C1
C	Iron Helm Costs 78 Instead of 3150	DD39-AD41
C	Iron Helm Costs Nothing Instead of 3150	DD30-A731+DD39-AD41
C	Start With 255 HP [Prince of Midenhaul]	EECE-411A
C	Start With 255 Agility [Prince of Midenhaul]	EECE-414A
C	Start With 255 Strength [Prince of Midenhaul]	EECE-493A
C	Start With 255 MP [Prince of Midenhaul]	EECE-41CA
C	Start With 2 Spells [Prince of Midenhaul]	4DCE-413A
C	No Random Battles	DDB8-A712
C	Almost Infinite Health (In Battle)	826A-A43E+8262-AD1E
C	Take No Damage From Monster Hits Or Magic	1D6A-AD4E
C	Take No Damage From Monster Fire	6DB6-DD43+DCB6-DD13
C	Iron Axe Costs Nothing Instead of 560	DD3A-6731+DD32-6D41
C	Steel Sword Costs Nothing Instead of 1500	DD32-6D11+DD32-6DC1
C	Flame Sword Costs Nothing Instead of 9800	DD32-6D31+DD32-6F41
C	Chain Mail Costs Nothing Instead of 300	DD32-6431+DD32-6741
C	Iron Armor Costs Nothing Instead of 1000	DD32-6711+DD32-67C1
C	Steel Armor Costs Nothing Instead of 3000	DD32-6731+DD33-6D41
C	Magic Armor Costs Nothing Instead of 7700	DD33-6D11+DD33-6DC1
C	Iron Shield Costs Nothing Instead of 800	DD33-6F31+DD33-6441
C	Mirror Shield Costs Nothing Instead of 14800	DD33-6411+DD33-64C1
C	First Item For Sale In Brecconary Item Shop Is X	DDEA-DD10
C	First Item For Sale In Brecconary Item Shop Is X	00EA-DDC0
C	First Item For Sale In Brecconary Item Shop Is X	00EA-DD30
C	Dragon Bane Costs Nothing Instead of 640	DD39-A711+DD39-A7C1
C	Jailor's Key Costs Nothing Instead of 2000	DD35-AD31+DD35-AF41
C	Chain Whip Costs Nothing Instead of 330	DD3F-A411+DD3F-A4C1
C	Iron Spear Costs Nothing Instead of 770	DD3F-A711+DD3F-A7C1
C	Steel Sword Costs Nothing Instead of 1500	DD3F-A731+DD34-AD41
C	Wizard's Staff Costs Nothing Instead of 2500	DD3F-AF11+DD3F-AFC1
C	Big Hammer Costs Nothing Instead of 4000	DD34-AD11+DD34-ADC1
C	Dragon Killer Costs Nothing Instead of 8000	DD34-AD31+DD34-AF41
C	Light Sword Costs Nothing Instead of 16000	DD34-AF31+DD34-A441
C	Falcon Sword Costs Nothing Instead of 25000	DD34-A411+DD34-A4C1
C	Chain Mail Costs Nothing Instead of 390	DD37-AD31+DD37-AF41
C	Clothes Hiding Costs Nothing Instead of 1250	DD37-AF11+DD37-AFC1
C	Steel Armor Costs Nothing Instead of 1000	DD37-AF31+DD37-A441
C	Magic Armor Costs Nothing Instead of 4300	DD37-A411+DD37-A4C1
C	Mink Coat Costs Nothing Instead of 65000	DD37-A431+DD37-A741
C	Steel Shield Costs Nothing Instead of 2000	DD30-AF31+DD30-A441
C	Shield of Strength Costs Nothing Instead of 21500	DD30-A411+DD30-A4C1
C	Iron Helm Costs Nothing Instead of 3150	DD30-A731+DD39-AD41
C	First Item In Midenhall Item Shop Is...	40E2-DF40
C	Second Item In Midenhall Item Shop Is...	00E2-DF10
C	Third Item In Midenhall Item Shop Is...	00E2-DFC0
C	65535 Gold	7E0C81FF+7E0C82FF
C	65535 Exp	7E0C11FF+7E0C12FF
C	Unlimited Repel	7EE00163
C	255 Attack	7E0C35FF
C	255 Strength	7E0C1DFF
C	255 Defense	7E0C3DFF
C	255 Agility	7E0C21FF
C	255 of Something	7E0C39FF
C	Infinite HP Hero (DQ 1 & 2)	7E0C09FF
C	Infinite MP Hero (DQ 1)	7E0C0DFF
C	Infinite HP Prince of Sumaltria (DQ 2)	7E0C0AFF
C	Infinite HP Princess of Moonbrook (DQ 2)	7E0C0BFF
C	N/A	7E0C81FF
C	65535 Gold	7E0C82FF
C	Exp Main Level 50	7E0C13A4
C	Repel Outside Enem	7E107A63
C	N/A	7E0C14FF
C	N/A	7E0C15FF
C	Level 50 Glynn	7E0C16A4
C	255 Agility Glynn	7E0C22FF
C	255 Strength Glynn	7E0C1EFF
C	Unlim Guard Glynn	7E0C3AFF
C	255 %Attack Glynn	7E0C36FF
C	255 Def% Glynn	7E0C3EFF
C	Unlimited Magic Glynn	7E0C0E63
C	N/A	7E0C17FF
C	N/A	7E0C18FF
C	255 Agility Varia	7E0C23FF
C	255 Strength Varia	7E0C1FFF
C	255 Guard Varia	7E0C3BFF
C	255 %Attack Varia	7E0C37FF
C	255 Def% Varia	7E0C3FFF
C	Unlimited Magic Varia	7E0C0F63
C	Level 30 Varia	7E0C19A4
C	250 DMG Off Enemy	7E1049F0
C	Always Have Terrific Move	DDB8-ADCE+DDCE-D71A
G	Dragon Quest III - Soshite Densetsu e... (Japan) (Game Genie)
C	Infinite HP	C276-572D
C	Infinite MP	C275-EDBD
C	Infinite Gold	C29F-EDB4+C29F-EFB4
C	Enables Debug Menu	EEEE-E765+EEEE-E7A5+6DEE-E4B8
G	Dragon Quest III - Soshite Densetsu e... (Japan)
C	Infinite HP	C276-572D
C	Infinite MP	C275-EDBD
C	Infinite Gold	C29F-EDB4+C29F-EFB4
C	Enable debug menu	EEEE-E765+EEEE-E7A5+6DEE-E4B8
C	No Random Battles	6D1C-7FFE
C	Enables Debug Menu	EEEE-E765+EEEE-E7A5+6DEE-E4B8
C	Gold	7E369600+7E369700+7E369800
C	Sack Items	7E380000
C	1st Name Digit	7E393B00
C	2nd Name Digit	7E393C00
C	3rd Name Digit	7E393D00
C	4th Name Digit	7E393E00
C	Strength	7E393100
C	Agility	7E393200
C	Vitality	7E393300
C	Intelligence	7E393400
C	Luck	7E393500
C	Max Hp	7E392900+7E392A00
C	Max Mp	7E392D00+7E392E00
C	Experience	7E392600+7E392700+7E392800
C	2nd Item Slot	7E392600+7E392700+7E392800
C	3rd Item Slot	7E392600+7E392700+7E392800
C	4th Item Slot	7E392600+7E392700+7E392800
C	5th Item Slot	7E392600+7E392700+7E392800
C	6th Item Slot	7E392600+7E392700+7E392800
C	7th Item Slot	7E392600+7E392700+7E392800
C	8th Item Slot	7E392600+7E392700+7E392800
C	9th Item Slot	7E392600+7E392700+7E392800
C	10th Item Slot	7E392600+7E392700+7E392800
C	11th Item Slot	7E392600+7E392700+7E392800
C	12th Item Slot	7E392600+7E392700+7E392800
C	1st Name Digit	7E397700
C	2nd Name Digit	7E397800
C	3rd Name Digit	7E397900
C	4th Name Digit	7E397A00
C	Strength	7E396D00
C	Agility	7E396E00
C	Vitality	7E396F00
C	Intelligence	7E397000
C	Luck	7E397100
C	Max Hp	7E396500+7E396600
C	Max Mp	7E396900+7E396A00
C	Experience	7E396200+7E396300+7E396400
C	1st Item Slot	7E396200+7E396300+7E396400
C	2nd Item Slot	7E396200+7E396300+7E396400
C	3rd Item Slot	7E396200+7E396300+7E396400
C	4th Item Slot	7E396200+7E396300+7E396400
C	5th Item Slot	7E396200+7E396300+7E396400
C	6th Item Slot	7E396200+7E396300+7E396400
C	7th Item Slot	7E396200+7E396300+7E396400
C	8th Item Slot	7E396200+7E396300+7E396400
C	9th Item Slot	7E396200+7E396300+7E396400
C	10th Item Slot	7E396200+7E396300+7E396400
C	11th Item Slot	7E396200+7E396300+7E396400
C	12th Item Slot	7E396200+7E396300+7E396400
C	1st Name Digit	7E39B300
C	2nd Name Digit	7E39B400
C	3rd Name Digit	7E39B500
C	4th Name Digit	7E39B600
C	Strength	7E39A900
C	Agility	7E39AA00
C	Vitality	7E39AB00
C	Intelligence	7E39AC00
C	Luck	7E39AD00
C	Max Hp	7E39A100+7E39A200
C	Max Mp	7E39A500+7E39A600
C	Experience	7E399E00+7E399F00+7E39A000
C	1st Item Slot	7E399E00+7E399F00+7E39A000
C	2nd Item Slot	7E399E00+7E399F00+7E39A000
C	3rd Item Slot	7E399E00+7E399F00+7E39A000
C	4th Item Slot	7E399E00+7E399F00+7E39A000
C	5th Item Slot	7E399E00+7E399F00+7E39A000
C	6th Item Slot	7E399E00+7E399F00+7E39A000
C	7th Item Slot	7E399E00+7E399F00+7E39A000
C	8th Item Slot	7E399E00+7E399F00+7E39A000
C	9th Item Slot	7E399E00+7E399F00+7E39A000
C	10th Item Slot	7E399E00+7E399F00+7E39A000
C	11th Item Slot	7E399E00+7E399F00+7E39A000
C	12th Item Slot	7E399E00+7E399F00+7E39A000
C	1st Name Digit	7E39EF00
C	2nd Name Digit	7E39F000
C	3rd Name Digit	7E39F100
C	4th Name Digit	7E39F200
C	Strength	7E39E500
C	Agility	7E39E600
C	Vitality	7E39E700
C	Intelligence	7E39E800
C	Luck	7E39E900
C	Max Hp	7E39DD00+7E39DE00
C	Max Mp	7E39E100+7E39E200
C	Experience	7E39DA00+7E39DB00+7E39DC00
C	1st Item Slot	7E39DA00+7E39DB00+7E39DC00
C	2nd Item Slot	7E39DA00+7E39DB00+7E39DC00
C	3rd Item Slot	7E39DA00+7E39DB00+7E39DC00
C	4th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	5th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	6th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	7th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	8th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	9th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	10th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	11th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	12th Item Slot	7E39DA00+7E39DB00+7E39DC00
C	Always Have Critical All Players	ABB0-7D06+DFB0-7D66+6DB0-7706
G	Dragon Quest V - Tenkuu no Hanayome (Japan) (Action Replay)
C	Walk Anywhere On The World Map	7E1954FF
C	250000 Casino Coins (Enough To Buy Everything)	7E203C90+7E203DD0+7E203E03
C	53 Small Medals (Enough To Buy Everything)	7E203F35
C	Max Gp (99999)	7E20199F+7E201A75+7E201B00
C	No Random Battles	7E1A9A01
C	Many Random Battles	7E1A9AFF
C	Enemies Attack Each Other	7E10F6FF
C	Battle Command/Result Is Repeated Until The Code Is Turned Off	7E10D7FF
G	Dragon Quest V - Tenkuu no Hanayome (Japan) (Game Genie)
C	Always Do A Tremendous Blow/Monsters Always Offer To Join	DD6F-0898
C	Can Add/Take Any Item At Oracle Valley/Oracleberry Item Storage	BECB-6809+EEC8-6669
C	Withdraw Gold At Oracle Valley/Oracleberry To Get 257000 Gold In Bank, 65793 In Hand	CBB4-0BA0+DFB4-0CD0
C	Walk Thru Walls	DD6D-6FDD
C	Enables Debug Menu	DD6D-DDD0+DD6D-DD00
G	Dragon Quest V - Tenkuu no Hanayome (Japan)
C	Always Do a Tremendous Blow/Monsters Always Offer To Join	DD6F-0898
C	Can Add/Take Any Item at Oracle Valley/Oracleberry Item Storage	BECB-6809+EEC8-6669
C	Withdraw Gold At Oracle Valley/Oracleberry to get 257000 Gold In Bank, 65793 In Hand	CBB4-0BA0+DFB4-0CD0
C	Walk thru walls	DD6D-6FDD
C	Enable debug menu	DD6D-DDD0+DD6D-DD00
C	Walk Anywhere On The World Map	7E1954FF
C	250000 Casino Coins (Enough To Buy Everything)	7E203C90+7E203DD0+7E203E03
C	53 Small Medals (Enough To Buy Everything)	7E203F35
C	Max Gp (99999)	7E20199F+7E201A75+7E201B00
C	Exp Gained From A Battle	7E10FC00+7E10FD00+7E10FE00
C	Gp Gained From Battle	7E10FF00+7E110000+7E110100
C	No Random Battles	7E1A9A01
C	Many Random Battles	7E1A9AFF
C	Always Do XXXX Damage	7E10EC00+7E10ED00
C	Enemies Attack Each Other	7E10F6FF
C	Battle Command/Result Is Repeated Until The Code Is Turned Off	7E10D7FF
C	If %% Is Between 50 & Ff	7E10D7FF
C	If %% Is Between 00 & 27	7E10D7FF
C	1st Name Digit	7E200101
C	2nd Name Digit	7E200200
C	3rd Name Digit	7E200300
C	4th Name Digit	7E200400
C	5th Name Digit	7E200500
C	6th Name Digit	7E200600
C	7th Name Digit	7E200700
C	8th Name Digit	7E200800
C	1st Name Digit	7E200900
C	2nd Name Digit	7E200A00
C	3rd Name Digit	7E200B00
C	4th Name Digit	7E200C00
C	5th Name Digit	7E200D00
C	6th Name Digit	7E200E00
C	7th Name Digit	7E200F00
C	8th Name Digit	7E201000
C	1st Name Digit	7E201100
C	2nd Name Digit	7E201200
C	3rd Name Digit	7E201300
C	4th Name Digit	7E201400
C	5th Name Digit	7E201500
C	6th Name Digit	7E201600
C	7th Name Digit	7E201700
C	8th Name Digit	7E201800
C	Gain 10 Hp For Each Step	7E2052FF
C	Gain 1 Mp For Each Step	7E2053FF
C	Strength	7E204700
C	Agility	7E204600
C	Vitality	7E204800
C	Intelligence	7E204900
C	Luck	7E204A00
C	Max Hp [Don't Go Higher Than 999 Dec]	7E204E00+7E204F00
C	Max Mp [Don't Go Higher Than 99 Dec]	7E205000
C	Experience	7E204B00+7E204C00+7E204D00
C	All Field Spells Known	7E2063FF
C	Most Battle Spells Known	7E2064FF
C	Last 4 Battle Spells Known	7E2065FF
C	Item Slot 1	7E205600
C	Item Slot 2	7E205700
C	Item Slot 3	7E205800
C	Item Slot 4	7E205900
C	Item Slot 5	7E205A00
C	Item Slot 6	7E205B00
C	Item Slot 7	7E205C00
C	Item Slot 8	7E205D00
C	Item Slot 9	7E205E00
C	Item Slot 10	7E205F00
C	Item Slot 11	7E206000
C	Item Slot 12	7E206100
C	Gain 10 Hp For Each Step	7E207CFF
C	Gain 1 Mp For Each Step	7E207DFF
C	Strength	7E207100
C	Agility	7E207000
C	Vitality	7E207200
C	Intelligence	7E207300
C	Luck	7E207400
C	Max Hp [Don't Go Higher Than 999 Dec]	7E207800+7E207900
C	Max Mp [Don't Go Higher Than 99 Dec]	7E207A00
C	Experience	7E207500+7E207600+7E207700
C	All Field Spells Known	7E208EFF
C	Most Battle Spells Knows	7E208FFF
C	Last 4 Battle Spells Known	7E2090FF
C	Item Slot 1	7E208000
C	Item Slot 2	7E208100
C	Item Slot 3	7E208200
C	Item Slot 4	7E208300
C	Item Slot 5	7E208400
C	Item Slot 6	7E208500
C	Item Slot 7	7E208600
C	Item Slot 8	7E208700
C	Item Slot 9	7E208800
C	Item Slot 10	7E208900
C	Item Slot 11	7E208A00
C	Item Slot 12	7E208B00
C	Gain 10 Hp For Each Step	7E2046FF
C	Gain 1 Mp For Each Step	7E2047FF
C	Strength	7E209B00
C	Agility	7E209A00
C	Vitality	7E209C00
C	Intelligence	7E209D00
C	Luck	7E209E00
C	Max Hp [Don't Go Higher Than 999 Dec]	7E20A200+7E20A300
C	Max Mp [Don't Go Higher Than 99 Dec]	7E20A400
C	Experience	7E209F00+7E20A000+7E20A100
C	All Field Spells Known	7E20B7FF
C	Most Battle Spells Known	7E20B8FF
C	Last 4 Battle Spells Known	7E20B9FF
C	Item Slot 1	7E20AA00
C	Item Slot 2	7E20AB00
C	Item Slot 3	7E20AC00
C	Item Slot 4	7E20AD00
C	Item Slot 5	7E20AE00
C	Item Slot 6	7E20AF00
C	Item Slot 7	7E20B000
C	Item Slot 8	7E20B100
C	Item Slot 9	7E20B200
C	Item Slot 10	7E20B300
C	Item Slot 11	7E20B400
C	Item Slot 12	7E20B500
C	Gain 10 Hp For Each Step	7E20D0FF
C	Gain 1 Mp For Each Step	7E20D1FF
C	Strength	7E20C500
C	Agility	7E20C400
C	Vitality	7E20C600
C	Intelligence	7E20C700
C	Luck	7E20C800
C	Max Hp [Don't Go Higher Than 999 Dec]	7E20CC00+7E20CD00
C	Max Mp [Don't Go Higher Than 99 Dec]	7E20CE00
C	Experience	7E20C900+7E20CA00+7E20CB00
C	All Field Spells Known	7E20E2FF
C	Most Battle Spells Known	7E20E3FF
C	Last 4 Battle Spells Known	7E20E4FF
C	Item Slot 1	7E20D400
C	Item Slot 2	7E20D500
C	Item Slot 3	7E20D600
C	Item Slot 4	7E20D700
C	Item Slot 5	7E20D800
C	Item Slot 6	7E20D900
C	Item Slot 7	7E20DA00
C	Item Slot 8	7E20DB00
C	Item Slot 9	7E20DC00
C	Item Slot 10	7E20DD00
C	Item Slot 11	7E20DE00
C	Item Slot 12	7E20DF00
C	Character Sprite	7E20DF00
C	Status (8e = Cursed - CE = NUMB - BE = Poisoned - 80 = Normal)	7E20DF00
C	Gain 10 Hp For Each Step	7E20FAFF
C	Gain 1 Mp For Each Step	7E20FBFF
C	Strength	7E20EF00
C	Agility	7E20EE00
C	Vitality	7E20F000
C	Intelligence	7E20F100
C	Luck	7E20F200
C	Max Hp [Don't Go Higher Than 999 Dec]	7E20F600+7E20F700
C	Max Mp [Don't Go Higher Than 99 Dec]	7E20F800
C	Experience	7E20F300+7E20F400+7E20F500
C	All Field Spells Known	7E210BFF
C	Most Battle Spells Known	7E210CFF
C	Last 4 Battle Spells Known	7E210DFF
C	Item Slot 1	7E20FE00
C	Item Slot 2	7E20FF00
C	Item Slot 3	7E210000
C	Item Slot 4	7E210100
C	Item Slot 5	7E210200
C	Item Slot 6	7E210300
C	Item Slot 7	7E210400
C	Item Slot 8	7E210500
C	Item Slot 9	7E210600
C	Item Slot 10	7E210700
C	Item Slot 11	7E210800
C	Item Slot 12	7E210900
C	Character Sprite	7E210900
C	Status (8e = Cursed - CE = NUMB - BE = Poisoned - 80 = Normal)	7E210900
C	Gain 10 Hp For Each Step	7E2124FF
C	Gain 1 Mp For Each Step	7E2125FF
C	Strength	7E211900
C	Agility	7E211800
C	Vitality	7E211A00
C	Intelligence	7E211B00
C	Luck	7E212C00
C	Max Hp [Don't Go Higher Than 999 Dec]	7E212000+7E212100
C	Max Mp [Don't Go Higher Than 99 Dec]	7E212200
C	Experience	7E211D00+7E211E00+7E211F00
C	All Field Spells Known	7E2135FF
C	Most Battle Spells Known	7E2136FF
C	Last 4 Battle Spells Known	7E2137FF
C	Item Slot 1	7E212800
C	Item Slot 2	7E212900
C	Item Slot 3	7E212A00
C	Item Slot 4	7E212B00
C	Item Slot 6	7E212D00
C	Item Slot 7	7E212E00
C	Item Slot 8	7E212F00
C	Item Slot 9	7E213000
C	Item Slot 10	7E213100
C	Item Slot 11	7E213200
C	Item Slot 12	7E213300
C	Character Sprite	7E213300
C	Status (8e = Cursed - CE = NUMB - BE = Poisoned - 80 = Normal)	7E213300
C	Gain 10 Hp For Each Step	7E214EFF
C	Gain 1 Mp For Each Step	7E214FFF
C	Strength	7E214300
C	Agility	7E214200
C	Vitality	7E214400
C	Intelligence	7E214500
C	Luck	7E214600
C	Max Hp [Don't Go Higher Than 999 Dec]	7E214A00+7E214B00
C	Max Mp [Don't Go Higher Than 99 Dec]	7E214C00
C	Experience	7E214700+7E214800+7E214900
C	All Field Spells Known	7E215FFF
C	Most Battle Spells Known	7E2160FF
C	Last 4 Battle Spells Known	7E2161FF
C	Item Slot 1	7E215200
C	Item Slot 2	7E215300
C	Item Slot 3	7E215400
C	Item Slot 4	7E215500
C	Item Slot 5	7E215600
C	Item Slot 6	7E215700
C	Item Slot 7	7E215800
C	Item Slot 8	7E215900
C	Item Slot 9	7E215A00
C	Item Slot 10	7E215B00
C	Item Slot 11	7E215C00
C	Item Slot 12	7E215D00
C	Character Sprite	7E215D00
C	Status (8e = Cursed - CE = NUMB - BE = Poisoned - 80 = Normal)	7E215D00
C	Gain 10 Hp For Each Step	7E2178FF
C	Gain 1 Mp For Each Step	7E2179FF
C	Strength	7E216D00
C	Agility	7E216C00
C	Vitality	7E216E00
C	Intelligence	7E216F00
C	Luck	7E217000
C	Max Hp [Don't Go Higher Than 999 Dec]	7E217400+7E217500
C	Max Mp [Don't Go Higher Than 99 Dec]	7E217600
C	Experience	7E217100+7E217200+7E217300
C	All Field Spells Known	7E2189FF
C	Most Battle Spells Known	7E218AFF
C	Last 4 Battle Spells Known	7E218BFF
C	Item Slot 1	7E217C00
C	Item Slot 2	7E217D00
C	Item Slot 3	7E217E00
C	Item Slot 4	7E217F00
C	Item Slot 5	7E218000
C	Item Slot 6	7E218100
C	Item Slot 7	7E218200
C	Item Slot 8	7E218300
C	Item Slot 9	7E218400
C	Item Slot 10	7E218500
C	Item Slot 11	7E218600
C	Item Slot 12	7E218700
C	Monster Type	7E234401
C	Strength	7E233900
C	Agility	7E233800
C	Vitality	7E233A00
C	Intelligence	7E233B00
C	Luck	7E233C00
C	Max Hp [Don't Go Higher Than 999 Dec]	7E234000+7E234100
C	Max Mp [Don't Go Higher Than 99 Dec]	7E234200
C	Experience	7E233D00+7E233E00+7E233F00
C	All Command Spells Known	7E234AFF
C	All Battle Spells/skills Known	7E234BFF
C	Monster Type	7E235D01
C	Strength	7E235200
C	Agility	7E235100
C	Vitality	7E235300
C	Intelligence	7E235400
C	Luck	7E235500
C	Max Hp [Don't Go Higher Than 999 Dec]	7E235900+7E235A00
C	Max Mp [Don't Go Higher Than 99 Dec]	7E235B00
C	Experience	7E235600+7E235700+7E235800
C	All Command Spells Known	7E2364FF
C	All Battle Spells/skills Known	7E2365FF
C	Monster Type	7E237801
C	Strength	7E236D00
C	Agility	7E236C00
C	Vitality	7E236E00
C	Intelligence	7E236F00
C	Luck	7E237000
C	Max Hp [Don't Go Higher Than 999 Dec]	7E237400+7E237500
C	Max Mp [Don't Go Higher Than 99 Dec]	7E237600
C	Experience	7E237100+7E237200+7E237300
C	All Command Spells Known	7E237EFF
C	All Battle Spells/skills Known	7E237FFF
C	Monster Activator	7E239101
C	Strength	7E238600
C	Agility	7E238500
C	Vitality	7E238700
C	Intelligence	7E238800
C	Luck	7E238900
C	Max Hp [Don't Go Higher Than 999 Dec]	7E238D00+7E238E00
C	Max Mp [Don't Go Higher Than 99 Dec]	7E238F00
C	Experience	7E238A00+7E238B00+7E238C00
C	All Command Spells Known	7E2397FF
C	All Battle Spells/skills Known	7E2398FF
G	Dragon Quest VI - Maboroshi no Daichi (Japan) (Action Replay) (diff)
C	Gold Quantity? (Can Find / Can't Change)	7E387A__+7E387B__+7E387C__
C	No Random Battles	7E3B90FF
C	When An Item Is Sold At A Shop, Gold Is Maxed Out To 999,999	C428230D
C	Poison Needle Does A Normal Damage	C289B580
C	Poison Needle And Demon Spear Always Hit An Enemy's Weak Spot	C2723180+C2723209
C	All Weapons Have A Chance To Hit An Enemy's Weak Spot	C2720C80
C	Each Party Member Will Repeat Their Attack Once	C261D600+C261F880
C	Keep Getting End-of-Battle Rewards (Disable To End The Battle)	C2342A80+C2342BFA
C	Any Battle Is "Good Enough" To Count Towards Job Advancement	C2B2AD00
C	After A "Good Enough" Battle, The 1st Character Will Master Their Job	C2B29400+C2B3078B
C	Most Monsters Will Offer To Join Your Party	C2B37000
C	Difficult Monsters Will Offer To Join Your Party	C2B32E00
C	All Physical Attacks Are Misses	C289D900
C	One Attack To Kill All Enemies	C289D92C
C	Infinite 98 Thief Keys In Sack	7E400562
G	Dragon Quest VI - Maboroshi no Daichi (Japan) (Action Replay)
C	Infinite Gold Held	7E3EA29F+7E3EA386+7E3EA401
C	20 Frozen HP Battle	7E402E14
C	100000 Gold	7E2551A0+7E255286+7E255301
C	10000000 XP	7E254D80+7E254E96+7E254F98
C	Hero - Infinite HP	7E402EFF
C	Hero - Infinite MP	7E4032FF
C	999 Attack/Defense; 500 Style	7E403AFF
C	Hassan - Infinite HP	7E4058FF
C	Hassan - Infinite MP	7E405CFF
C	Hassan - 923 Attack; 533 Defense; 500 Style	7E4064FF
C	Muriel - Infinite HP	7E4082FF
C	Muriel - Infinite MP	7E4086FF
C	Infinite Maximum Gold In Bank	7E3EA50F+7E3EA627
C	Infinite Maximum Casino Coins	7E3EA780+7E3EA896+7E3EA998
G	Dragon Quest VI - Maboroshi no Daichi (Japan)
C	Can get any item out of the sack that can be put into it	DDCF-8D63+DDF9-54D3+DD97-7F24
C	Walk Through Walls on Overworld	DDB6-5F2A
C	Get to Level 99 In 2 Battles	CBC1-ED08
C	All Battles Count Towards Class	DD8C-8706
C	Get More Abilities When You Level Up a Class	CB0E-5FFF+EE0E-5F9F+EE0E-5FBF
C	Talk to the Medal King to Max Out Tiny Medals, and Get Everything From Him	CBE2-746A
C	When An Item Is Sold At A Shop, Gold Is Maxed Out To 999,999	D244-7D24
